Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210127|ASRT|2617605|231548|5987924|B,Q,N
20210127|ASRV|930|0|1520|Q
20210127|ASRVP|531|0|1005|Q
20210127|ASTC|181578|1031|445283|B,Q,N
20210127|ASTE|38378|0|48121|B,Q,N
20210127|ASUR|5675|0|36039|B,Q,N
20210127|ASX|504723|10500|803955|B,Q,N
20210127|ASYS|21369|0|27883|Q,N
20210127|AT|225947|0|454249|Q,N
20210127|ATA/U|1622|20|7522|Q,N
20210127|ATAC|302196|410|426751|B,Q,N
20210127|ATAC/U|3909|0|7403|Q,N
20210127|ATAC/WS|14252|200|34836|Q,N
20210127|ATAX|135222|0|236322|B,Q,N
20210127|ATCO|66000|0|282319|B,Q,N
20210127|ATCOpD|589|0|1089|Q,N
20210127|ATCOpE|1019|0|4424|B,Q,N
20210127|ATCOpG|1018|0|3485|Q,N
20210127|ATCOpH|2218|0|4354|Q,N
20210127|ATCOpI|296|0|646|Q
20210127|ATCX|2987|0|12383|Q
20210127|ATEC|72964|15|223173|Q,N
20210127|ATEN|99691|1458|274103|B,Q,N
20210127|ATEX|37427|650|125146|B,Q,N
20210127|ATGE|108881|0|235463|Q,N
20210127|ATH|227503|0|572597|Q,N
20210127|ATHA|104458|0|205151|B,Q,N
20210127|ATHE|206234|18993|756504|B,Q,N
20210127|ATHM|300688|400|1473615|B,Q,N
20210127|ATHX|346231|154|1202487|B,Q,N
20210127|ATHpA|6665|244|15563|Q,N
20210127|ATHpB|2059|800|4662|Q
20210127|ATHpC|4270|0|16660|Q,N
20210127|ATHpD|29543|0|41850|Q,N
20210127|ATI|367766|192|519051|Q,N
20210127|ATIF|349496|33388|1309324|B,Q,N
20210127|ATKR|59398|0|169544|Q,N
20210127|ATLC|9326|0|15641|B,Q,N
20210127|ATLO|4819|0|10800|B,Q,N
20210127|ATMP|4457|0|13864|Q,N
20210127|ATNF|51160|10778|894791|B,Q,N
20210127|ATNFW|21915|0|42739|Q,N
20210127|ATNI|7228|200|14581|B,Q,N
20210127|ATNM|90354|225|237692|B,Q,N
20210127|ATNX|157352|3018|597088|B,Q,N
20210127|ATO|87814|0|351465|B,Q,N
20210127|ATOM|110009|338|273781|B,Q,N
20210127|ATOS|5961700|450734|21710187|B,Q,N
20210127|ATR|21786|0|38455|Q,N
20210127|ATRA|237185|1770|1158301|B,Q,N
20210127|ATRC|86222|0|166217|Q,N
20210127|ATRI|1545|0|2406|Q,N
20210127|ATRO|42372|228|77775|Q,N
20210127|ATRS|65976|104|376276|Q,N
20210127|ATSG|76108|109|105628|Q,N
20210127|ATTO|7335|0|12983|Q,N
20210127|ATUS|555789|13193|2778365|B,Q,N
20210127|ATV|22|2|498|Q,N
20210127|ATVI|1062141|8182|3915926|B,Q,N
20210127|ATXI|31711|0|68348|B,Q,N
20210127|AU|216266|5|560960|B,Q,N
20210127|AUB|21939|0|34846|B,Q,N
20210127|AUBAP|4658|0|7932|Q,N
20210127|AUBN|158|0|1104|Q
20210127|AUDC|47014|100|174049|B,Q,N
20210127|AUGZ|35|0|163|Q
20210127|AUMN|658703|77701|1196918|Q,N
20210127|AUPH|1495154|78855|5071376|B,Q,N
20210127|AUSF|156|0|70631|Q,N
20210127|AUTL|49827|100|84304|B,Q,N
20210127|AUTO|55949|4347|122717|B,Q,N
20210127|AUVI|48460|392|104244|B,Q,N
20210127|AUY|3606242|2882|9299272|B,Q,N
20210127|AVA|38576|0|68213|Q,N
20210127|AVAL|32027|0|43299|Q,N
20210127|AVAN|64488|3136|291786|B,Q,N
20210127|AVAN/U|21035|0|37984|Q
20210127|AVAN/WS|44170|124|86214|Q,N
20210127|AVAV|45375|0|123837|B,Q,N
20210127|AVB|60003|100|270828|B,Q,N
20210127|AVCO|43711|5891|186833|B,Q,N
20210127|AVCT|40810|14|69484|Q,N
20210127|AVCTW|49509|6200|59612|Q,N
20210127|AVD|16299|0|23230|Q,N
20210127|AVDE|14313|0|18828|B,Q,N
20210127|AVDL|178499|0|415415|B,Q,N
20210127|AVDR|26|0|172|Q,N
20210127|AVDV|17690|0|25303|Q,N
20210127|AVEM|17855|9|26174|Q,N
20210127|AVEO|35515|0|138021|B,Q,N
20210127|AVGO|219397|356|518864|B,Q,N
20210127|AVGOP|369|45|4774|Q,N
20210127|AVGR|2139289|255203|8433705|B,Q,N
20210127|AVID|52083|15|208568|B,Q,N
20210127|AVIG|163|0|164|N
20210127|AVIR|21478|0|44757|Q,N
20210127|AVK|42593|0|70722|B,Q,N
20210127|AVLR|229866|0|467964|B,Q,N
20210127|AVNS|27660|3|94889|Q,N
20210127|AVNT|94441|0|167192|Q,N
20210127|AVNW|16751|0|52838|B,Q,N
20210127|AVO|41233|2338|228203|Q,N
20210127|AVRO|61379|500|112738|B,Q,N
20210127|AVT|104225|0|308360|B,Q,N
20210127|AVTR|547224|195|1968348|Q,N
20210127|AVTRpA|215|0|652|Q,N
20210127|AVUS|28135|0|32232|B,Q,N
20210127|AVUV|25376|0|31730|B,Q,N
20210127|AVXL|106417|1370|440734|B,Q,N
20210127|AVY|41091|0|98672|B,Q,N
20210127|AVYA|267765|400|1224719|B,Q,N
20210127|AWAY|40295|0|70516|B,Q,N
20210127|AWF|59134|0|104703|Q,N
20210127|AWH|832213|3447|1236643|B,Q,N
20210127|AWI|59616|0|97843|B,Q,N
20210127|AWK|109503|0|190547|B,Q,N
20210127|AWP|138964|2991|226689|B,Q,N
20210127|AWR|21293|0|40457|B,Q,N
20210127|AWRE|3232|0|50472|Q,N
20210127|AWTM|14|0|618|Q
20210127|AWX|15011|4|42376|Q,N
20210127|AX|66667|0|124708|B,Q,N
20210127|AXAS|49210|1010|199389|Q,N
20210127|AXDX|1072843|62909|2563499|B,Q,N
20210127|AXGN|27639|0|138640|Q,N
20210127|AXL|677005|3469|1493180|B,Q,N
20210127|AXLA|14154|870|26390|Q,N
20210127|AXNX|272453|62413|605098|B,Q,N
20210127|AXO|100|0|100|Q
20210127|AXON|61845|49|270128|B,Q,N
20210127|AXP|697248|92|1797236|B,Q,N
20210127|AXR|1198|0|2058|Q
20210127|AXS|74346|0|128730|Q,N
20210127|AXSM|73279|1|229003|B,Q,N
20210127|AXSpE|2999|0|4788|Q,N
20210127|AXTA|262087|2400|1038022|Q,N
20210127|AXTI|32509|0|151994|Q,N
20210127|AXU|218835|726|659336|B,Q,N
20210127|AY|255956|319|461323|B,Q,N
20210127|AYI|240325|1|429371|B,Q,N
20210127|AYLA|990|0|1897|Q,N
20210127|AYRO|2357156|91881|4209054|B,Q,N
20210127|AYTU|159059|2138|309782|Q,N
20210127|AYX|197527|2190|476993|B,Q,N
20210127|AZAA|1|0|1|Q
20210127|AZAJ|48400|0|51401|Q
20210127|AZAL|1|0|1|Q
20210127|AZAO|2382|0|2598|Q
20210127|AZBA|1|0|1|Q
20210127|AZBJ|16471|0|18771|Q,N
20210127|AZBL|1|0|1|Q
20210127|AZEK|148770|18|542026|B,Q,N
20210127|AZN|1549724|4491|3686925|B,Q,N
20210127|AZO|55360|6|91478|B,Q,N
20210127|AZPN|59067|0|372147|Q,N
20210127|AZRE|48609|3153|89556|B,Q,N
20210127|AZRX|1619153|43817|5022793|B,Q,N
20210127|AZUL|429988|1641|1279054|Q,N
20210127|AZYO|3737|0|11526|B,Q,N
20210127|AZZ|42514|0|55511|B,Q,N
20210127|B|18369|0|50182|Q,N
20210127|BA|2858323|19423|7271686|B,Q,N
20210127|BAB|77624|0|255895|Q,N
20210127|BABA|1175047|13889|4543473|B,Q,N
20210127|BAC|4763417|64935|19430418|B,Q,N
20210127|BACpA|7125|0|19616|Q,N
20210127|BACpB|22944|2928|31604|Q,N
20210127|BACpC|18163|0|26382|Q
20210127|BACpE|4094|0|7234|Q,N
20210127|BACpK|12266|28|27261|Q,N
20210127|BACpL|755|0|1002|Q,N
20210127|BACpM|19309|1900|27881|Q,N
20210127|BACpN|22058|1956|30865|Q,N
20210127|BACpO|36778|1500|57611|Q,N
20210127|BAF|3478|0|5240|Q,N
20210127|BAH|183835|9|549531|B,Q,N
20210127|BAK|8492|174|13708|Q,N
20210127|BAL|928|0|1334|Q
20210127|BALY|60436|0|98081|Q,N
20210127|BAM|419341|4513|1021484|B,Q,N
20210127|BAMH|12881|0|17624|Q,N
20210127|BAMI|4516|0|5155|Q,N
20210127|BANC|18929|798|77856|Q,N
20210127|BANCpD|433|0|433|Q
20210127|BANCpE|650|0|1481|Q
20210127|BAND|358449|800|649519|B,Q,N
20210127|BANF|16944|0|20645|Q,N
20210127|BANR|19332|190|35456|Q,N
20210127|BANX|7246|0|10523|Q,N
20210127|BAP|208398|0|467034|Q,N
20210127|BAPR|4409|0|8792|Q
20210127|BAR|106890|0|202990|Q,N
20210127|BASI|12698|0|55215|Q,N
20210127|BATL|1018|0|1254|Q,N
20210127|BATRA|14632|0|19944|B,Q,N
20210127|BATRK|35511|0|90069|Q,N
20210127|BATT|82766|24|194846|B,Q,N
20210127|BAX|103753|107|611605|B,Q,N
20210127|BB|61229336|1067936|158971574|B,Q,N
20210127|BBAR|133207|3405|384075|B,Q,N
20210127|BBAX|7844289|0|7934527|Q,N
20210127|BBBY|11855639|240537|38596567|B,Q,N
20210127|BBC|1240|0|3260|Q,N
20210127|BBCA|154915|0|440498|Q,N
20210127|BBCP|23820|0|55594|Q,N
20210127|BBD|1950718|18450|5823863|B,Q,N
20210127|BBDC|49603|0|180544|Q,N
20210127|BBDO|5773|0|7711|Q,N
20210127|BBEU|6473349|0|6569984|Q,N
20210127|BBF|19971|0|34409|B,Q,N
20210127|BBGI|55718|7300|247177|Q,N
20210127|BBH|2831|0|8100|B,Q,N
20210127|BBI|216907|981|2109346|B,Q,N
20210127|BBIG|202932|1016|669204|B,Q,N
20210127|BBIN|5015|0|26712|Q,N
20210127|BBIO|965091|336|1355506|B,Q,N
20210127|BBJP|7051208|0|7151472|Q,N
20210127|BBK|5572|0|9933|Q,N
20210127|BBL|246315|537|656864|B,Q,N
20210127|BBMC|588|0|601|Q,N
20210127|BBN|39839|0|79364|Q,N
20210127|BBQ|13059|21|23225|Q,N
20210127|BBRE|1147|0|8911|Q,N
20210127|BBSA|24|0|83|Q,N
20210127|BBSC|1|0|3|Q
20210127|BBSI|2508|0|4604|B,Q,N
20210127|BBU|22148|0|36605|Q,N
20210127|BBUS|17822|0|19029|Q,N
20210127|BBVA|244351|10369|1176398|B,Q,N
20210127|BBW|1346559|8619|3272346|B,Q,N
20210127|BBY|321307|432|770339|B,Q,N
20210127|BC|224252|124|457891|B,Q,N
20210127|BCAB|35108|100|88331|Q,N
20210127|BCAT|31902|2|97347|B,Q,N
20210127|BCBP|8389|0|10267|Q,N
20210127|BCC|54778|460|105432|B,Q,N
20210127|BCD|476|0|6277|Q,N
20210127|BCDA|49127|1142|156958|Q,N
20210127|BCE|141219|716|272464|B,Q,N
20210127|BCEI|55404|0|137136|B,Q,N
20210127|BCEL|53105|0|133921|B,Q,N
20210127|BCH|15890|0|30234|B,Q,N
20210127|BCI|19736|0|53199|Q,N
20210127|BCLI|356389|7399|762613|B,Q,N
20210127|BCM|7|0|9|Q
20210127|BCML|5030|0|6797|Q,N
20210127|BCO|52008|200|154816|B,Q,N
20210127|BCOR|144857|0|227388|Q,N
20210127|BCOV|29784|0|100077|B,Q,N
20210127|BCPC|19707|0|197231|Q,N
20210127|BCRX|425618|24856|1883143|B,Q,N
20210127|BCS|931100|1099|1905436|B,Q,N
20210127|BCSF|72531|1000|130321|Q,N
20210127|BCTG|10|0|1614|N
20210127|BCV|4669|0|14451|B,Q,N
20210127|BCX|162261|400|295461|B,Q,N
20210127|BCYC|11958|421|40916|B,Q,N
20210127|BCYPU|4193|0|35090|Q
20210127|BCpA|2|0|2381|Q
20210127|BCpB|602|0|1426|Q
20210127|BCpC|1313|0|2345|Q
20210127|BDC|61932|422|240419|B,Q,N
20210127|BDCX|31|0|31|Q,N
20210127|BDCZ|1554|0|3443|Q,N
20210127|BDEC|45305|0|46873|Q,N
20210127|BDGE|38045|0|102630|Q,N
20210127|BDJ|130011|3100|312889|Q,N
20210127|BDL|449|0|557|Q,N
20210127|BDN|170122|2|327470|Q,N
20210127|BDR|65626|908|346083|B,Q,N
20210127|BDRY|17776|67|76766|B,Q,N
20210127|BDSI|158523|0|1153044|Q,N
20210127|BDSX|29613|1010|57594|B,Q,N
20210127|BDTX|64869|4700|244179|B,Q,N
20210127|BDX|212619|1075|499392|B,Q,N
20210127|BDXB|5279|0|617812|Q,N
20210127|BE|478326|16160|1750989|B,Q,N
20210127|BEAM|439787|7742|658471|B,Q,N
20210127|BEAT|100968|0|866089|Q,N
20210127|BECN|43132|12|194529|B,Q,N
20210127|BEDU|65|3|9610|B,Q,N
20210127|BEEM|104370|1021|200908|B,Q,N
20210127|BEEMW|35|0|1447|Q
20210127|BEKE|276097|1157|1393090|B,Q,N
20210127|BELFA|100|0|210|Q
20210127|BELFB|6623|0|18774|Q,N
20210127|BEN|1661574|1775|3253021|B,Q,N
20210127|BENEU|18|0|19876|Q
20210127|BEP|47802|413|189555|B,Q,N
20210127|BEPC|108974|488|261225|B,Q,N
20210127|BEPpA|2364|0|2898|Q,N
20210127|BERY|173462|200|919022|B,Q,N
20210127|BEST|818015|16438|1808643|B,Q,N
20210127|BETZ|111550|1612|483786|Q,N
20210127|BF/A|3605|0|6733|B,Q,N
20210127|BF/B|123358|343|416127|B,Q,N
20210127|BFAM|98969|0|287739|B,Q,N
20210127|BFC|7491|0|8079|Q,N
20210127|BFEB|16195|0|38927|Q,N
20210127|BFI|60990|531|211391|B,Q,N
20210127|BFIIW|183833|0|356211|Q,N
20210127|BFIN|14475|1342|24026|Q,N
20210127|BFIT|1522|0|3379|Q,N
20210127|BFK|10762|600|19062|Q,N
20210127|BFOR|1867|0|2676|Q,N
20210127|BFRA|7783|33|24071|Q,N
20210127|BFS|7845|0|10530|Q,N
20210127|BFST|3448|0|4678|Q
20210127|BFSpD|300|0|300|Q
20210127|BFSpE|1896|0|2596|Q,N
20210127|BFT|1928139|64814|9020463|B,Q,N
20210127|BFT/U|3299|443|10451|Q,N
20210127|BFT/WS|390813|113515|575084|Q,N
20210127|BFTR|2268|21|4106|B,Q,N
20210127|BFY|100|0|1559|Q
20210127|BFZ|9857|300|21548|Q,N
20210127|BG|212347|600|682808|B,Q,N
20210127|BGB|32522|0|67617|Q,N
20210127|BGCP|391617|200|852003|Q,N
20210127|BGFV|206820|7458|327146|B,Q,N
20210127|BGH|1206|16|11222|Q,N
20210127|BGI|243537|11793|835483|B,Q,N
20210127|BGIO|13725|0|30931|Q,N
20210127|BGNE|79013|1|272578|B,Q,N
20210127|BGR|57223|1947|93328|Q,N
20210127|BGRN|508|0|16232|Q,N
20210127|BGS|2505212|20933|5765402|B,Q,N
20210127|BGSF|13204|0|20736|Q,N
20210127|BGT|14176|0|26677|Q,N
20210127|BGX|19358|0|43901|Q,N
20210127|BGY|67618|0|105764|Q,N
20210127|BH|590|0|1418|Q
20210127|BH/A|14|0|18|Q
20210127|BHAT|189671|1858|797621|B,Q,N
20210127|BHB|3467|0|8722|Q,N
20210127|BHC|1052284|0|2607673|B,Q,N
20210127|BHE|21364|0|52940|B,Q,N
20210127|BHF|65519|8|185789|B,Q,N
20210127|BHFAL|7790|375|13027|Q,N
20210127|BHFAN|7264|0|17450|Q
20210127|BHFAO|9199|3515|12542|Q
20210127|BHFAP|1952|0|7672|Q,N
20210127|BHK|34709|1303|99246|B,Q,N
20210127|BHLB|108134|26|195801|B,Q,N
20210127|BHP|872534|701|1496641|B,Q,N
20210127|BHR|112351|0|211252|Q,N
20210127|BHRpB|119|0|737|Q
20210127|BHSE|7999|0|26720|B,Q,N
20210127|BHSEW|47750|1744|52590|Q,N
20210127|BHTG|260215|5129|979219|B,Q,N
20210127|BHV|200|0|217|Q
20210127|BHVN|158807|1|370671|Q,N
20210127|BIB|18120|350|54739|Q,N
20210127|BIBL|2442|0|16387|Q,N
20210127|BICK|450|0|907|Q
20210127|BIDU|885791|4700|2328057|B,Q,N
20210127|BIF|17602|0|107978|Q,N
20210127|BIG|842366|13104|1572481|B,Q,N
20210127|BIGC|718003|6961|2195922|B,Q,N
20210127|BIIB|66677|2|249327|B,Q,N
20210127|BIL|756289|3101|1083194|Q,N
20210127|BILI|810354|1405|2062807|B,Q,N
20210127|BILL|436176|527|1141491|B,Q,N
20210127|BIMI|340414|41760|1244159|B,Q,N
20210127|BIO|17165|0|36479|B,Q,N
20210127|BIOC|230125|2296|394538|B,Q,N
20210127|BIOL|19633981|994637|41537353|B,Q,N
20210127|BIOTU|6254|0|83881|Q,N
20210127|BIOX|11555|400|41272|Q,N
20210127|BIP|27852|886|76353|B,Q,N
20210127|BIPC|15189|0|47166|B,Q,N
20210127|BIPpA|2603|0|3172|Q
20210127|BIPpB|10685|0|51266|Q,N
20210127|BIS|17015|0|52994|Q,N
20210127|BIT|43761|25|61644|Q,N
20210127|BIV|126880|1284|683187|Q,N
20210127|BIVI|21174|5021|39847|B,Q,N
20210127|BIZD|42023|200|103205|Q,N
20210127|BJ|1193223|4536|4664830|B,Q,N
20210127|BJAN|63199|0|87910|Q,N
20210127|BJK|10791|0|19772|Q,N
20210127|BJRI|66461|59|260277|B,Q,N
20210127|BJUL|1264|0|3783|Q,N
20210127|BJUN|5|0|169|Q
20210127|BK|687080|1191|1928128|B,Q,N
20210127|BKAG|696|0|1449|Q,N
20210127|BKCC|146203|0|251119|Q,N
20210127|BKD|517186|159|1028632|B,Q,N
20210127|BKE|259999|0|534030|B,Q,N
20210127|BKEM|289|0|295|Q
20210127|BKEP|36258|0|106333|Q,N
20210127|BKEPP|8172|0|10211|Q,N
20210127|BKF|2608|0|9684|Q
20210127|BKH|50982|2200|104016|B,Q,N
20210127|BKHY|385|0|2787|Q,N
20210127|BKI|117960|0|303817|B,Q,N
20210127|BKIE|557|0|560|Q
20210127|BKLC|2818|0|3138|Q,N
20210127|BKLN|2884099|11500|5480367|B,Q,N
20210127|BKMC|78|0|80|Q
20210127|BKN|12145|0|26691|Q,N
20210127|BKNG|64209|8|160893|B,Q,N
20210127|BKR|766747|325|1773472|B,Q,N
20210127|BKSB|120|0|121|Q
20210127|BKSC|518|0|690|Q,N
20210127|BKSE|1|0|3|Q
20210127|BKT|47435|0|82287|Q,N
20210127|BKTI|2668|100|6012|Q,N
20210127|BKU|83560|0|163808|Q,N
20210127|BKYI|53665|2551|228116|B,Q,N
20210127|BL|85280|20|204792|B,Q,N
20210127|BLBD|40187|4242|126018|B,Q,N
20210127|BLCM|73685|4100|214886|Q,N
20210127|BLCN|17422|0|76604|B,Q,N
20210127|BLCT|35423|0|86771|Q,N
20210127|BLD|44278|0|90268|B,Q,N
20210127|BLDG|242|0|442|Q
20210127|BLDP|605364|10975|2226078|B,Q,N
20210127|BLDR|223748|350|702199|B,Q,N
20210127|BLE|5239|0|16729|Q,N
20210127|BLES|4462|0|24420|Q
20210127|BLFS|70776|106|148802|B,Q,N
20210127|BLI|171043|0|467058|B,Q,N
20210127|BLIN|30634|0|127070|B,Q,N
20210127|BLK|131300|0|295610|B,Q,N
20210127|BLKB|33635|0|175488|Q,N
20210127|BLL|194836|5208|460131|B,Q,N
20210127|BLMN|156138|5|678556|B,Q,N
20210127|BLNK|1479294|8959|5488587|B,Q,N
20210127|BLNKW|3464|319|7196|Q,N
20210127|BLOK|193656|67|370773|B,Q,N
20210127|BLPH|4770|0|29533|Q,N
20210127|BLRX|491134|34598|832001|B,Q,N
20210127|BLSA|2008|0|10539|Q,N
20210127|BLTSU|9169|0|62401|Q,N
20210127|BLU|240168|4998|547840|B,Q,N
20210127|BLUE|341771|2559|991560|B,Q,N
20210127|BLUWU|231|0|8806|Q,N
20210127|BLV|60611|0|167231|B,Q,N
20210127|BLW|44389|300|64727|Q,N
20210127|BLX|16707|3200|37012|B,Q,N
20210127|BMA|24909|0|130442|B,Q,N
20210127|BMAY|71|0|2140|Q
20210127|BME|8067|101|20871|Q,N
20210127|BMED|639|0|2038|Q,N
20210127|BMEZ|37190|0|74135|Q,N
20210127|BMI|31770|0|62119|B,Q,N
20210127|BMLP|20|0|20|Q
20210127|BMLpG|1711|0|2786|Q,N
20210127|BMLpH|3504|1000|5179|Q,N
20210127|BMLpJ|1544|0|4566|Q
20210127|BMLpL|5300|3100|7626|Q,N
20210127|BMO|116243|352|163819|B,Q,N
20210127|BMRA|102795|2601|196040|B,Q,N
20210127|BMRC|1796|0|4757|Q,N
20210127|BMRN|117604|408|357937|B,Q,N
20210127|BMTC|10480|0|30896|Q,N
20210127|BMTX|25831|0|36460|Q,N
20210127|BMTX/WS|6666|30|43752|Q,N
20210127|BMY|1274962|17807|3039725|B,Q,N
20210127|BND|1498188|6439|2812909|B,Q,N
20210127|BNDC|307|0|3395|Q,N
20210127|BNDW|12211|0|21481|Q,N
20210127|BNDX|1405460|541|1809646|B,Q,N
20210127|BNE|852|0|1786|Q,N
20210127|BNED|492748|6429|1280238|B,Q,N
20210127|BNFT|122217|0|236921|B,Q,N
20210127|BNGO|12058686|779011|30367564|B,Q,N
20210127|BNGOW|69592|766|132403|Q,N
20210127|BNKD|21802|0|39444|Q,N
20210127|BNKU|20982|202|105053|Q,N
20210127|BNL|43583|0|170203|B,Q,N
20210127|BNO|23957|51|115860|B,Q,N
20210127|BNR|33797|3702|105674|B,Q,N
20210127|BNS|172754|1|293839|B,Q,N
20210127|BNSO|1026|50|3140|B,Q,N
20210127|BNTC|77307|563|295207|B,Q,N
20210127|BNTX|380234|599|886443|B,Q,N
20210127|BNY|11530|0|17174|Q,N
20210127|BOAC|18814|150|102232|B,Q,N
20210127|BOAC/U|1438|0|46322|Q
20210127|BOAC/WS|21049|12300|41230|Q
20210127|BOB|4767|0|5069|Q,N
20210127|BOCH|5190|0|8697|Q,N
20210127|BOCT|292|0|4332|Q
20210127|BOE|54676|182|86627|Q,N
20210127|BOH|41256|216|60389|B,Q,N
20210127|BOIL|142309|2111|711074|B,Q,N
20210127|BOKF|31748|0|49426|B,Q,N
20210127|BOKFL|3827|0|6084|Q,N
20210127|BOMN|5539|0|25991|B,Q,N
20210127|BOND|85066|0|130001|Q,N
20210127|BOOM|17627|0|32004|Q,N
20210127|BOOT|163949|0|269799|B,Q,N
20210127|BORR|1695986|15597|4082348|B,Q,N
20210127|BOSC|1577|0|24692|Q,N
20210127|BOSS|1034|0|2686|Q,N
20210127|BOTJ|173|0|210|N
20210127|BOTZ|234242|821|371647|B,Q,N
20210127|BOUT|6034|0|27797|Q,N
20210127|BOWX|359689|0|461127|B,Q,N
20210127|BOWXU|2845|1000|88581|Q
20210127|BOWXW|27460|5412|43651|Q,N
20210127|BOX|1114883|17620|2517850|B,Q,N
20210127|BOXL|930715|6460|3184026|B,Q,N
20210127|BP|1067051|8476|3679488|B,Q,N
20210127|BPFH|79926|25|258992|Q,N
20210127|BPMC|55604|8|148222|B,Q,N
20210127|BPMP|100932|769|221760|Q,N
20210127|BPOP|32789|4|138197|B,Q,N
20210127|BPOPM|300|0|437|Q
20210127|BPOPN|3|0|491|Q
20210127|BPRN|156|0|655|Q
20210127|BPT|71447|0|183509|B,Q,N
20210127|BPTH|66589|2719|182182|B,Q,N
20210127|BPY|154785|281|732319|B,Q,N
20210127|BPYPN|842|0|842|B,Q
20210127|BPYPO|3817|0|6440|Q
20210127|BPYPP|1709|0|2829|Q
20210127|BPYU|33681|7014|166188|B,Q,N
20210127|BPYUP|7360|1000|12387|B,Q,N
20210127|BQ|166398|3845|386929|B,Q,N
20210127|BR|111949|0|267839|B,Q,N
20210127|BRBR|40229|0|136020|B,Q,N
20210127|BRBS|670|0|671|Q
20210127|BRC|23097|0|69602|Q,N
20210127|BREZ|8662|0|30381|Q,N
20210127|BREZR|28987|4178|103242|Q
20210127|BREZW|58986|3025|285942|Q,N
20210127|BRF|57|0|970|Q
20210127|BRFS|479771|1250|803787|B,Q,N
20210127|BRG|44799|100|90092|Q,N
20210127|BRGpA|141|0|371|Q,N
20210127|BRID|3172|0|3211|Q,N
20210127|BRK/A|37|0|57|Q,N
20210127|BRK/B|683598|4768|1835621|B,Q,N
20210127|BRKL|49373|0|120824|B,Q,N
20210127|BRKR|48064|0|172733|B,Q,N
20210127|BRKS|85528|801|194376|B,Q,N
20210127|BRLI|473|0|1631|Q,N
20210127|BRLIW|11750|600|17750|Q
20210127|BRMK|141023|10|186782|B,Q,N
20210127|BRN|16004|2500|85989|Q,N
20210127|BRO|209197|9|487486|B,Q,N
20210127|BROG|10|0|660|Q
20210127|BROGW|1100|1000|24671|Q
20210127|BRP|75269|0|348147|B,Q,N
20210127|BRPA|17582|0|29708|B,Q,N
20210127|BRPAR|55220|0|119394|Q,N
20210127|BRPAW|10828|240|23589|Q,N
20210127|BRQS|863852|40363|3592738|B,Q,N
20210127|BRT|12695|0|17259|Q,N
20210127|BRX|191649|500|594225|Q,N
20210127|BRY|26508|1|75213|Q,N
20210127|BRZU|22205|420|64719|B,Q,N
20210127|BSA|1481|0|1695|Q,N
20210127|BSAC|43182|0|129789|B,Q,N
20210127|BSAE|66|0|79|Q
20210127|BSBE|13|0|15|Q
20210127|BSBK|3937|0|4067|Q,N
20210127|BSBR|393929|6267|568839|Q,N
20210127|BSCE|90|0|102|Q
20210127|BSCL|48407|0|935010|Q,N
20210127|BSCM|36538|0|607056|Q,N
20210127|BSCN|563476|0|655281|B,Q,N
20210127|BSCO|44303|0|302476|Q,N
20210127|BSCP|101988|0|144514|Q,N
20210127|BSCQ|35803|0|56012|Q,N
20210127|BSCR|11841|0|38883|Q,N
20210127|BSCS|884|0|13136|Q
20210127|BSCT|3037|0|19012|Q,N
20210127|BSCU|294|0|1493|Q,N
20210127|BSD|850|0|3204|Q
20210127|BSDE|270|0|324|Q,N
20210127|BSE|3206|0|5777|Q
20210127|BSEP|4196|0|39890|Q
20210127|BSET|6860|300|38407|Q,N
20210127|BSGM|93535|260|190592|Q,N
20210127|BSIG|57968|8771|208018|Q,N
20210127|BSJL|43898|604|149661|Q
20210127|BSJM|27929|0|126104|Q,N
20210127|BSJN|268896|0|622492|Q,N
20210127|BSJO|151740|0|319672|Q,N
20210127|BSJP|404456|0|880563|Q,N
20210127|BSJQ|88683|0|369201|Q,N
20210127|BSJR|1193|0|1298|Q,N
20210127|BSJS|881|0|1740|Q
20210127|BSL|14975|0|34890|Q,N
20210127|BSM|400742|978|579342|Q,N
20210127|BSML|1559|0|1659|Q
20210127|BSMM|1369|0|1843|Q
20210127|BSMN|1063|0|2568|Q,N
20210127|BSMO|1811|0|1926|Q
20210127|BSMP|1048|0|2638|Q
20210127|BSMQ|150|0|150|Q,N
20210127|BSMS|5|0|5|Q
20210127|BSMT|1120|0|1207|Q,N
20210127|BSMU|172|0|244|Q
20210127|BSMX|60461|50|164623|Q,N
20210127|BSN|11599|600|153115|Q,N
20210127|BSN/U|900|0|4760|Q
20210127|BSN/WS|13041|0|20391|Q,N
20210127|BSQR|10347|0|30631|Q,N
20210127|BSRR|3732|0|7968|Q,N
20210127|BST|23117|0|44825|Q,N
20210127|BSTZ|17429|0|94496|Q,N
20210127|BSV|498296|4500|1391863|B,Q,N
20210127|BSVN|1746|0|2751|Q,N
20210127|BSX|1259209|7170|6624344|B,Q,N
20210127|BSXpA|10683|0|11126|Q
20210127|BSY|181206|6400|427868|B,Q,N
20210127|BTA|4447|0|20285|Q,N
20210127|BTAI|71010|0|218296|B,Q,N
20210127|BTAL|54545|0|76289|B,Q,N
20210127|BTAQ|329970|7562|1127915|B,Q,N
20210127|BTAQU|1359|0|15663|Q
20210127|BTAQW|165789|10362|273853|Q,N
20210127|BTBT|295502|13468|871586|B,Q,N
20210127|BTEC|4235|0|8553|Q,N
